ID,TITLE,AUTHOR,IMAGE_URL,YEAR,PUBLISHER_ID
0960809600,Peace Agitator: Story of A. J. Muste,Hentoff,http://images.amazon.com/images/P/0960809600.01.LZZZZZZZ.jpg,1982,238
0439368030,"Wizards Don't Wear Graduation Gowns (Adventures of the Bailey School Kids, 45)",Debbie Dadey,http://images.amazon.com/images/P/0439368030.01.LZZZZZZZ.jpg,2002,880
0380720132,The Mystery of the Cupboard (Indian in the Cupboard),Lynne Reid Banks,http://images.amazon.com/images/P/0380720132.01.LZZZZZZZ.jpg,1999,185
1841952974,I'm Not Scared,Niccolo Ammaniti,http://images.amazon.com/images/P/1841952974.01.LZZZZZZZ.jpg,2003,88
0762403004,"The World's Shortest Stories: Murder, Love, Horror, Suspense, All This and Much More in the Most Amazing Short Stories Ever Written, Each One Just 55 Words Long",Steve Moss,http://images.amazon.com/images/P/0762403004.01.LZZZZZZZ.jpg,1998,1104
0156007754,Blindness (Harvest Book),Jose Saramago,http://images.amazon.com/images/P/0156007754.01.LZZZZZZZ.jpg,1999,863
0553371010,The Complete Fairy Tales of the Brothers Grimm,Jack Zipes,http://images.amazon.com/images/P/0553371010.01.LZZZZZZZ.jpg,1992,499
031205436X,Generation X: Tales for an Accelerated Culture,Douglas Coupland,http://images.amazon.com/images/P/031205436X.01.LZZZZZZZ.jpg,1992,660
1573226521,The Beach,Alex Garland,http://images.amazon.com/images/P/1573226521.01.LZZZZZZZ.jpg,1998,852
0671027638,The Fuck Up,Arthur Nersesian,http://images.amazon.com/images/P/0671027638.01.LZZZZZZZ.jpg,1999,881
1573226882,Fever Pitch,Nick Hornby,http://images.amazon.com/images/P/1573226882.01.LZZZZZZZ.jpg,1998,852
1573228214,High Fidelity,Nick Hornby,http://images.amazon.com/images/P/1573228214.01.LZZZZZZZ.jpg,2000,852
0316780812,Sea Glass: A Novel,Anita Shreve,http://images.amazon.com/images/P/0316780812.01.LZZZZZZZ.jpg,2002,844
0515119784,Range of Motion,Elizabeth Berg,http://images.amazon.com/images/P/0515119784.01.LZZZZZZZ.jpg,1996,334
0811825558,The Worst-Case Scenario Survival Handbook,Joshua Piven,http://images.amazon.com/images/P/0811825558.01.LZZZZZZZ.jpg,1999,1266
0345272579,The Hobbit,J. R. R. Tolkien,http://images.amazon.com/images/P/0345272579.01.LZZZZZZZ.jpg,1977,1181
0385199570,The Stand (The Complete and Uncut Edition),Stephen King,http://images.amazon.com/images/P/0385199570.01.LZZZZZZZ.jpg,1990,170
3426776545,Die F�?¼nf Tibeter.,Peter Kelder,http://images.amazon.com/images/P/3426776545.01.LZZZZZZZ.jpg,2002,1192
3404701704,Die Regeln des Gl�?¼cks.,Dalai Lama,http://images.amazon.com/images/P/3404701704.01.LZZZZZZZ.jpg,2001,656
3423205202,Mittsommermord. Roman.,Henning Mankell,http://images.amazon.com/images/P/3423205202.01.LZZZZZZZ.jpg,2002,11
3453169247,Der Verrat.,John Grisham,http://images.amazon.com/images/P/3453169247.01.LZZZZZZZ.jpg,2000,169
3442541751,Russendisko.,Wladimir Kaminer,http://images.amazon.com/images/P/3442541751.01.LZZZZZZZ.jpg,2002,657
3423202947,Hunde von Riga.,Henning Mankell,http://images.amazon.com/images/P/3423202947.01.LZZZZZZZ.jpg,2000,11
0553255371,"Spring Break (Sweet Valley High Super Edition, No 3)",Francine Pascal,http://images.amazon.com/images/P/0553255371.01.LZZZZZZZ.jpg,1986,573
0842321942,Second Chance (Left Behind: The Kids #2),Jerry B. Jenkins,http://images.amazon.com/images/P/0842321942.01.LZZZZZZZ.jpg,1998,324
0842321934,The Vanishings (Left Behind: The Kids #1),Jerry B. Jenkins,http://images.amazon.com/images/P/0842321934.01.LZZZZZZZ.jpg,1998,324
1562475878,"Happy Birthday, Josefina!: A Springtime Story (American Girls Collection (Paper))",Valerie Tripp,http://images.amazon.com/images/P/1562475878.01.LZZZZZZZ.jpg,1998,186
1562475193,Josefina's Surprise: A Christmas Story (American Girls Collection (Paper)),Valerie Tripp,http://images.amazon.com/images/P/1562475193.01.LZZZZZZZ.jpg,1997,186
0590762613,"The Experiment (Animorphs, No 28)",K. A. Applegate,http://images.amazon.com/images/P/0590762613.01.LZZZZZZZ.jpg,1999,402
0590213040,The Andalite's Gift (Animorphs : Megamorphs 1),K. A. Applegate,http://images.amazon.com/images/P/0590213040.01.LZZZZZZZ.jpg,1997,880
1584851651,"School Smarts: All the Right Answers to Homework, Teachers, Popularity, and More!",Brooks Whitney,http://images.amazon.com/images/P/1584851651.01.LZZZZZZZ.jpg,2000,746
0446365661,Wall of Brass,Robert Daley,http://images.amazon.com/images/P/0446365661.01.LZZZZZZZ.jpg,1995,1020
0749930888,Sisters in Arms,Catherine Jones,http://images.amazon.com/images/P/0749930888.01.LZZZZZZZ.jpg,1999,939
1857022424,Shipping News,E Annie Proulx,http://images.amazon.com/images/P/1857022424.01.LZZZZZZZ.jpg,,403
1561383619,"The Quotable Traveler: Wise Words for Travelers, Explorers, and Wanderers/Miniature Book",Running Press,http://images.amazon.com/images/P/1561383619.01.LZZZZZZZ.jpg,1994,1104
068484477X,STONES FROM THE RIVER,Ursula Hegi,http://images.amazon.com/images/P/068484477X.01.LZZZZZZZ.jpg,1997,1213
0393317552,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,http://images.amazon.com/images/P/0393317552.01.LZZZZZZZ.jpg,1999,532
0452283205,Falling Angels,Tracy Chevalier,http://images.amazon.com/images/P/0452283205.01.LZZZZZZZ.jpg,2002,168
0374524912,Coyote V. Acme,Ian Frazier,http://images.amazon.com/images/P/0374524912.01.LZZZZZZZ.jpg,1997,1105
0316779237,Holidays on Ice : Stories,David Sedaris,http://images.amazon.com/images/P/0316779237.01.LZZZZZZZ.jpg,1998,6
0385421982,The Pelican Brief,JOHN GRISHAM,http://images.amazon.com/images/P/0385421982.01.LZZZZZZZ.jpg,1992,331
0393040135,Love Warps the Mind a Little,John Dufresne,http://images.amazon.com/images/P/0393040135.01.LZZZZZZZ.jpg,1997,532
0875421180,Wicca: A Guide for the Solitary Practitioner,Scott Cunningham,http://images.amazon.com/images/P/0875421180.01.LZZZZZZZ.jpg,1988,860
055308013X,Private Eyes,Jonathan Kellerman,http://images.amazon.com/images/P/055308013X.01.LZZZZZZZ.jpg,1992,529
8439709498,Vivir Para Contarla,Gabriel Garcia Marquez,http://images.amazon.com/images/P/8439709498.01.LZZZZZZZ.jpg,2002,1106
2020606291,Amours sorci�?¨res (export),Jelloun,http://images.amazon.com/images/P/2020606291.01.LZZZZZZZ.jpg,2003,183
0345311965,Pebble in the Sky,Isaac Asimov,http://images.amazon.com/images/P/0345311965.01.LZZZZZZZ.jpg,1983,1040
0451139739,Christine,Stephen King,http://images.amazon.com/images/P/0451139739.01.LZZZZZZZ.jpg,1983,703
0842329277,"Assassins: Assignment: Jerusalem, Target: Antichrist (Left Behind No. 6)",Tim Lahaye,http://images.amazon.com/images/P/0842329277.01.LZZZZZZZ.jpg,2000,324
0440439884,Island of the Blue Dolphins,SCOTT O'DELL,http://images.amazon.com/images/P/0440439884.01.LZZZZZZZ.jpg,1971,513
0842343288,Death Strike (Left Behind the Kids),Jerry Jenkins,http://images.amazon.com/images/P/0842343288.01.LZZZZZZZ.jpg,2000,324
059030271X,Charlotte's Web,E. B. White,http://images.amazon.com/images/P/059030271X.01.LZZZZZZZ.jpg,1974,747
0345339738,"The Return of the King (The Lord of the Rings, Part 3)",J.R.R. TOLKIEN,http://images.amazon.com/images/P/0345339738.01.LZZZZZZZ.jpg,1986,495
084234327X,"Busted! (Left Behind. the Kids, 7)",Jerry Jenkins,http://images.amazon.com/images/P/084234327X.01.LZZZZZZZ.jpg,2000,324
8401541034,La fuente del unicornio,Theodore Sturgeon,http://images.amazon.com/images/P/8401541034.01.LZZZZZZZ.jpg,1999,1228
0446679593,Suzanne's Diary for Nicholas,James Patterson,http://images.amazon.com/images/P/0446679593.01.LZZZZZZZ.jpg,2002,1020
1567315658,Playing It by Heart: Taking Care of Yourself No Matter What,Melody Beattie,http://images.amazon.com/images/P/1567315658.01.LZZZZZZZ.jpg,2003,1271
1565120310,Daughters of Memory,Janis Arnold,http://images.amazon.com/images/P/1565120310.01.LZZZZZZZ.jpg,1993,44
156512104X,Right from Wrong,Cindy Bonner,http://images.amazon.com/images/P/156512104X.01.LZZZZZZZ.jpg,1999,44
1882114981,"Free Software, Free Society: Selected Essays of Richard M. Stallman",Richard M. Stallman,http://images.amazon.com/images/P/1882114981.01.LZZZZZZZ.jpg,2002,89
0515134449,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,http://images.amazon.com/images/P/0515134449.01.LZZZZZZZ.jpg,1994,334
0064407675,"The Reptile Room (A Series of Unfortunate Events, Book 2)",Lemony Snicket,http://images.amazon.com/images/P/0064407675.01.LZZZZZZZ.jpg,1999,1196
0767902890,The Things They Carried,TIM O'BRIEN,http://images.amazon.com/images/P/0767902890.01.LZZZZZZZ.jpg,1998,1035
0380977788,Coraline,Neil Gaiman,http://images.amazon.com/images/P/0380977788.01.LZZZZZZZ.jpg,2002,1196
0441304834,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,http://images.amazon.com/images/P/0441304834.01.LZZZZZZZ.jpg,1995,326
044048474X,Tales of a Fourth Grade Nothing,JUDY BLUME,http://images.amazon.com/images/P/044048474X.01.LZZZZZZZ.jpg,1976,71
1568657803,Help! I'm Laughing and I Can't Get Up,Liz Curtis Higgs,http://images.amazon.com/images/P/1568657803.01.LZZZZZZZ.jpg,1998,90
0140309578,Pippi Longstocking (Seafarer Book),Astrid Ericsson Lindgren,http://images.amazon.com/images/P/0140309578.01.LZZZZZZZ.jpg,1997,1033
0671028049,"Scarabian Nights:Sabrina, The Teenage Witch #24",Nancy Holder,http://images.amazon.com/images/P/0671028049.01.LZZZZZZZ.jpg,1999,940
0671019805,LOTSA LUCK SABRINA THE TEENAGE WITCH 10,Diana G. Gallagher,http://images.amazon.com/images/P/0671019805.01.LZZZZZZZ.jpg,1998,940
0671016954,"All You Need Is a Love Spell (Sabrina the Teenage Witch, 7)",Randi Reisfeld,http://images.amazon.com/images/P/0671016954.01.LZZZZZZZ.jpg,1998,940
0671019791,A DOGS LIFE SABRINA THE TEENAGE WITCH 9,Cathy West,http://images.amazon.com/images/P/0671019791.01.LZZZZZZZ.jpg,1998,940
044809553X,"The Sky Phantom (Nancy Drew Mystery Stories, No 53)",Carolyn Keene,http://images.amazon.com/images/P/044809553X.01.LZZZZZZZ.jpg,1976,367
0671023810,"TEACHER'S PET: SALEM'S TAILS #2: SABRINA, THE TEENAGE WITCH",Patricia Barnes-Svarney,http://images.amazon.com/images/P/0671023810.01.LZZZZZZZ.jpg,1998,940
1561565601,Sabrina: Behind the Scenes,Stefanie Scott,http://images.amazon.com/images/P/1561565601.01.LZZZZZZZ.jpg,1997,1107
0448095548,"The Strange Message in the Parchment (Nancy Drew Mystery Stories, No 54)",Carolyn Keene,http://images.amazon.com/images/P/0448095548.01.LZZZZZZZ.jpg,1977,367
1584850167,Meet Kit: An American Girl : 1934 (American Girls Collection),Valerie Tripp,http://images.amazon.com/images/P/1584850167.01.LZZZZZZZ.jpg,2000,186
1562470752,Meet Addy: An American Girl (American Girls Collection (Paper)),Connie Porter,http://images.amazon.com/images/P/1562470752.01.LZZZZZZZ.jpg,1993,748
1562470043,"Meet Felicity: An American Girl : 1774 (The American Girls Collection, Book 1)",Valerie Tripp,http://images.amazon.com/images/P/1562470043.01.LZZZZZZZ.jpg,1991,186
1562475150,"Meet Josefina, an American Girl (American Girls Collection (Paper))",Valerie Tripp,http://images.amazon.com/images/P/1562475150.01.LZZZZZZZ.jpg,1997,186
0590448250,"Karen's Cartwheel (Baby-Sitters Little Sister, 29)",Ann M. Martin,http://images.amazon.com/images/P/0590448250.01.LZZZZZZZ.jpg,1992,880
0590386042,It's Fine to Be Nine,Patricia Maclachlan,http://images.amazon.com/images/P/0590386042.01.LZZZZZZZ.jpg,2000,239
0877191174,The Further Adventures of Hank the Cowdog (Hank the Cowdog (Paperback)),John R. Erickson,http://images.amazon.com/images/P/0877191174.01.LZZZZZZZ.jpg,1988,1108
3453025423,Roter Drache,Robert Harris,http://images.amazon.com/images/P/3453025423.01.LZZZZZZZ.jpg,2002,1185
8807816806,Spiriti,Stefano Benni,http://images.amazon.com/images/P/8807816806.01.LZZZZZZZ.jpg,2002,1185
8806134817,Quel Che Resta Del Giorno,Kazuo Ishiguro,http://images.amazon.com/images/P/8806134817.01.LZZZZZZZ.jpg,1998,24
0553236202,Something Wicked This Way Comes,Ray Bradbury,http://images.amazon.com/images/P/0553236202.01.LZZZZZZZ.jpg,1983,1050
8807810778,Il bar sotto il mare (Universale economica Feltrinelli),Stefano Benni,http://images.amazon.com/images/P/8807810778.01.LZZZZZZZ.jpg,1989,179
038072975X,Midnight Champagne : A Novel (Mysteries &amp; Horror),A. Manette Ansay,http://images.amazon.com/images/P/038072975X.01.LZZZZZZZ.jpg,2000,1021
1885167172,Who's Running Your Career?: Creating Stable Work in Unstable Times,Caela Farren,http://images.amazon.com/images/P/1885167172.01.LZZZZZZZ.jpg,1997,240
0451185560,Fear of Flying,Erica Jong,http://images.amazon.com/images/P/0451185560.01.LZZZZZZZ.jpg,1996,484
1853260401,Three Musketeers (Wordsworth Classics),Alexandre Dumas,http://images.amazon.com/images/P/1853260401.01.LZZZZZZZ.jpg,1997,160
0553250531,The Valley of Horses,JEAN M. AUEL,http://images.amazon.com/images/P/0553250531.01.LZZZZZZZ.jpg,1984,499
0553148001,The Clan of the Cave Bear : a novel,Jean M. Auel,http://images.amazon.com/images/P/0553148001.01.LZZZZZZZ.jpg,1981,1017
1579542085,Pets' Letters to God,Mark Bricklin,http://images.amazon.com/images/P/1579542085.01.LZZZZZZZ.jpg,1999,1109
0440213525,The Client,John Grisham,http://images.amazon.com/images/P/0440213525.01.LZZZZZZZ.jpg,1994,1190
0451188462,Desperation,Stephen King,http://images.amazon.com/images/P/0451188462.01.LZZZZZZZ.jpg,1997,484
0886774268,"Magic's Price (The Last Herald-Mage Series, Book 3)",Mercedes Lackey,http://images.amazon.com/images/P/0886774268.01.LZZZZZZZ.jpg,1994,358
0886773520,"Magic's Pawn (The Last Herald-Mage Series, Book 1)",Mercedes Lackey,http://images.amazon.com/images/P/0886773520.01.LZZZZZZZ.jpg,1994,358
0886774012,"Magic's Promise (The Last Herald-Mage Series, Book 2)",Mercedes Lackey,http://images.amazon.com/images/P/0886774012.01.LZZZZZZZ.jpg,1994,358
1892065169,Kirith Kirin,Jim Grimsley,http://images.amazon.com/images/P/1892065169.01.LZZZZZZZ.jpg,2000,941
0679417796,The Alienist,Caleb Carr,http://images.amazon.com/images/P/0679417796.01.LZZZZZZZ.jpg,1994,328
1573225517,High Fidelity,Nick Hornby,http://images.amazon.com/images/P/1573225517.01.LZZZZZZZ.jpg,1996,852
1550548913,How to Be a Canadian: Even If You Already are One,Will Ferguson,http://images.amazon.com/images/P/1550548913.01.LZZZZZZZ.jpg,2003,84
0380973650,American Gods: A Novel,Neil Gaiman,http://images.amazon.com/images/P/0380973650.01.LZZZZZZZ.jpg,2001,503
0316346624,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,http://images.amazon.com/images/P/0316346624.01.LZZZZZZZ.jpg,2002,6
0802130208,A Confederacy of Dunces (Evergreen Book),John Kennedy Toole,http://images.amazon.com/images/P/0802130208.01.LZZZZZZZ.jpg,1987,339
0156004992,Heart Conditions,Sara Lewis,http://images.amazon.com/images/P/0156004992.01.LZZZZZZZ.jpg,1997,863
0156628708,Mrs Dalloway,Virginia Woolf,http://images.amazon.com/images/P/0156628708.01.LZZZZZZZ.jpg,1990,863
1891053426,Best of Temp Slave,Jeff Kelly,http://images.amazon.com/images/P/1891053426.01.LZZZZZZZ.jpg,1997,404
0425071081,Don Juan McQueen,Eugenia Price,http://images.amazon.com/images/P/0425071081.01.LZZZZZZZ.jpg,1984,483
8408043641,La Sombra Del Viento/The Shadow Of The Wind,Carlos Ruiz Zafon,http://images.amazon.com/images/P/8408043641.01.LZZZZZZZ.jpg,2003,717
8804367199,Croce e delizia (I Libri di Luciano De Crescenzo),Luciano De Crescenzo,http://images.amazon.com/images/P/8804367199.01.LZZZZZZZ.jpg,1993,921
2710305089,Pour en finir avec le travail,Xavier Patier,http://images.amazon.com/images/P/2710305089.01.LZZZZZZZ.jpg,1992,942
2070368378,Eloge de la fess�?©e,Jacques Serguine,http://images.amazon.com/images/P/2070368378.01.LZZZZZZZ.jpg,1976,159
3462025376,Der M�?¶rder mit der Strumpfhose. Kommissar Schneider wird zum Elch.,Helge Schneider,http://images.amazon.com/images/P/3462025376.01.LZZZZZZZ.jpg,1996,1193
0553571818,Long After Midnight,IRIS JOHANSEN,http://images.amazon.com/images/P/0553571818.01.LZZZZZZZ.jpg,1997,499
0441790348,Stranger in a Strange Land (Remembering Tomorrow),Robert A. Heinlein,http://images.amazon.com/images/P/0441790348.01.LZZZZZZZ.jpg,1995,369
0812550390,Listeners,Christopher Pike,http://images.amazon.com/images/P/0812550390.01.LZZZZZZZ.jpg,1998,943
2877141519,Salammbo (World Classics),Gustave Flaubert,http://images.amazon.com/images/P/2877141519.01.LZZZZZZZ.jpg,1999,1110
0965881199,The Diaries of Adam and Eve,Mark Twain,http://images.amazon.com/images/P/0965881199.01.LZZZZZZZ.jpg,1998,574
1573928275,The Diaries of Adam and Eve (Literary Classics),Mark Twain,http://images.amazon.com/images/P/1573928275.01.LZZZZZZZ.jpg,2000,575
0920109020,Alone in the Australian Outback,Gladys Taylor,http://images.amazon.com/images/P/0920109020.01.LZZZZZZZ.jpg,1984,1111
0517580497,Plains of Passage (Earth's Children),Jean M. Auel,http://images.amazon.com/images/P/0517580497.01.LZZZZZZZ.jpg,1990,1042
1558744630,Chicken Soup for the Teenage Soul (Chicken Soup for the Soul),Jack Canfield,http://images.amazon.com/images/P/1558744630.01.LZZZZZZZ.jpg,1997,319
0140380361,The Root Cellar,Janet Louise Swoboda Lunn,http://images.amazon.com/images/P/0140380361.01.LZZZZZZZ.jpg,1996,1033
8475843271,Això és Ràdio Pica (Col¨lecció Embat),Josep Roca,http://images.amazon.com/images/P/8475843271.01.LZZZZZZZ.jpg,1997,749
0316143464,Dress Your Family in Corduroy and Denim,David Sedaris,http://images.amazon.com/images/P/0316143464.01.LZZZZZZZ.jpg,2004,844
038533348X,Cat's Cradle,Kurt Vonnegut,http://images.amazon.com/images/P/038533348X.01.LZZZZZZZ.jpg,1998,162
0553294385,"I, Robot",ISAAC ASIMOV,http://images.amazon.com/images/P/0553294385.01.LZZZZZZZ.jpg,1991,846
1573222623,Drinking Coffee Elsewhere (Today Show Book Club #11),ZZ Packer,http://images.amazon.com/images/P/1573222623.01.LZZZZZZZ.jpg,2003,852
1558746161,Chicken Soup for the Teenage Soul II (Chicken Soup for the Soul Series),Jack Canfield,http://images.amazon.com/images/P/1558746161.01.LZZZZZZZ.jpg,1998,576
0553214225,Summer,Edith Wharton,http://images.amazon.com/images/P/0553214225.01.LZZZZZZZ.jpg,1993,499
0553568914,"Elvis, Jesus &amp; Coca-Cola (Kinky Friedman Novels (Paperback))",Kinky Friedman,http://images.amazon.com/images/P/0553568914.01.LZZZZZZZ.jpg,1996,1017
0671721291,The Ship Who Searched,Anne McCaffrey,http://images.amazon.com/images/P/0671721291.01.LZZZZZZZ.jpg,1992,521
0553563521,Devil's Waltz (Alex Delaware Novels (Paperback)),Jonathan Kellerman,http://images.amazon.com/images/P/0553563521.01.LZZZZZZZ.jpg,1993,1017
055357230X,The Clinic (Alex Delaware Novels (Paperback)),Jonathan Kellerman,http://images.amazon.com/images/P/055357230X.01.LZZZZZZZ.jpg,1999,1017
0399142282,Hornet's Nest,Patricia Daniels Cornwell,http://images.amazon.com/images/P/0399142282.01.LZZZZZZZ.jpg,1997,333
1890159018,The Ethical Slut: A Guide to Infinite Sexual Possibilities,Dossie Easton,http://images.amazon.com/images/P/1890159018.01.LZZZZZZZ.jpg,1998,577
0446670626,"I, Robot:The Illustrated Screenplay",Isaac Asimov,http://images.amazon.com/images/P/0446670626.01.LZZZZZZZ.jpg,1994,1020
3789131202,Der Prinz und der Bottelknabe. Oder Erz�?¤hl mir vom Dow Jones. ( Ab 12 J.).,Kirsten Boie,http://images.amazon.com/images/P/3789131202.01.LZZZZZZZ.jpg,1997,578
8472236552,UN Viejo Que Leia Novelas De Amor/the Old Men Who Read Love Stories (Colección Andanzas),Luis Sepulveda,http://images.amazon.com/images/P/8472236552.01.LZZZZZZZ.jpg,1993,241
0060283122,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,http://images.amazon.com/images/P/0060283122.01.LZZZZZZZ.jpg,1999,1196
0439136350,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,http://images.amazon.com/images/P/0439136350.01.LZZZZZZZ.jpg,1999,880
0440235642,Black May : The Epic Story of the Allies' Defeat of the German U-Boats in May 1943,MICHAEL GANNON,http://images.amazon.com/images/P/0440235642.01.LZZZZZZZ.jpg,1999,157
848856497X,El buscador de sueños (Narrativa / Huerga &amp; Fierro Editores),Raúl Torres,http://images.amazon.com/images/P/848856497X.01.LZZZZZZZ.jpg,1996,1112
0440111811,Changes,Danielle Steel,http://images.amazon.com/images/P/0440111811.01.LZZZZZZZ.jpg,1984,157
0064400557,Charlotte's Web (Trophy Newbery),E. B. White,http://images.amazon.com/images/P/0064400557.01.LZZZZZZZ.jpg,1974,185
0312870582,01-01-00: A Novel of the Millennium,R. J. Pineiro,http://images.amazon.com/images/P/0312870582.01.LZZZZZZZ.jpg,1999,356
3423123222,Verlorene W�?¼nsche.,Anita Brookner,http://images.amazon.com/images/P/3423123222.01.LZZZZZZZ.jpg,1997,11
3453064038,Incubus. Roman.,Colin Forbes,http://images.amazon.com/images/P/3453064038.01.LZZZZZZZ.jpg,1993,169
3404122631,Sonnenfeuer. Der grosse Australienroman.,Patricia Shaw,http://images.amazon.com/images/P/3404122631.01.LZZZZZZZ.jpg,1995,656
3596134153,Die Klage des Distelfinken.,Anna Maria Ortese,http://images.amazon.com/images/P/3596134153.01.LZZZZZZZ.jpg,1997,497
3453061187,Die Jury. Roman.,John Grisham,http://images.amazon.com/images/P/3453061187.01.LZZZZZZZ.jpg,1992,169
3423107421,"Der Ritter, den es nicht gab. Roman.",Italo Calvino,http://images.amazon.com/images/P/3423107421.01.LZZZZZZZ.jpg,1987,11
0440208459,Burn Marks (V.I. Warshawski Novels (Paperback)),Sara Paretsky,http://images.amazon.com/images/P/0440208459.01.LZZZZZZZ.jpg,1991,157
0449208672,The Cater Street Hangman,Anne Perry,http://images.amazon.com/images/P/0449208672.01.LZZZZZZZ.jpg,1990,858
0380725835,Endangered Species (Anna Pigeon Mysteries (Paperback)),Nevada Barr,http://images.amazon.com/images/P/0380725835.01.LZZZZZZZ.jpg,1998,488
186941358X,It Helps When You Take the Brake Off,Renee,http://images.amazon.com/images/P/186941358X.01.LZZZZZZZ.jpg,1998,1272
0886775876,The Legend of Nightfall (Daw Book Collectors),Mickey Zucker Reichert,http://images.amazon.com/images/P/0886775876.01.LZZZZZZZ.jpg,1993,358
0060199652,Prodigal Summer,Barbara Kingsolver,http://images.amazon.com/images/P/0060199652.01.LZZZZZZZ.jpg,2000,1196
034541389X,Flesh and Blood,Jonathan Kellerman,http://images.amazon.com/images/P/034541389X.01.LZZZZZZZ.jpg,2002,1181
0316284955,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,http://images.amazon.com/images/P/0316284955.01.LZZZZZZZ.jpg,2000,6
156352600X,"The Coffeehouse Investor: How to Build Wealth, Ignore Wall Street and Get on With Your Life",Bill Schultheis,http://images.amazon.com/images/P/156352600X.01.LZZZZZZZ.jpg,1999,50
0345412214,The Last Don,MARIO PUZO,http://images.amazon.com/images/P/0345412214.01.LZZZZZZZ.jpg,1997,1181
0345441702,The Sicilian,MARIO PUZO,http://images.amazon.com/images/P/0345441702.01.LZZZZZZZ.jpg,2001,1181
0451147367,"The Bachman Books: Rage, the Long Walk, Roadwork, the Running Man",Stephen King,http://images.amazon.com/images/P/0451147367.01.LZZZZZZZ.jpg,1991,703
044041668X,Ghost Boy,Iain Lawrence,http://images.amazon.com/images/P/044041668X.01.LZZZZZZZ.jpg,2002,1273
0375501371,A Widow for One Year : A Novel,JOHN IRVING,http://images.amazon.com/images/P/0375501371.01.LZZZZZZZ.jpg,1998,328
1853830852,Turn over a New Leaf: Green Cartoons for Care,Mark Bryant,http://images.amazon.com/images/P/1853830852.01.LZZZZZZZ.jpg,1990,405
1857141296,Dinosaur Roar!: Board Book,Henrietta Stickland,http://images.amazon.com/images/P/1857141296.01.LZZZZZZZ.jpg,1997,1113
1860466095,Rings of Saturn,W G Sebald,http://images.amazon.com/images/P/1860466095.01.LZZZZZZZ.jpg,1999,75
1853912352,Desserts (Merehurst Cookery),Mandy Wagstaff,http://images.amazon.com/images/P/1853912352.01.LZZZZZZZ.jpg,1991,750
0140185011,Travels With My Aunt (Twentieth Century Classics),Graham Greene,http://images.amazon.com/images/P/0140185011.01.LZZZZZZZ.jpg,1993,3
0451146425,Lie Down With Lions,Ken Follett,http://images.amazon.com/images/P/0451146425.01.LZZZZZZZ.jpg,1986,237
0380817446,The Legend of Bagger Vance,Steven Pressfield,http://images.amazon.com/images/P/0380817446.01.LZZZZZZZ.jpg,2000,172
0571197272,Birds of America,Lorrie Moore,http://images.amazon.com/images/P/0571197272.01.LZZZZZZZ.jpg,,242
0345300203,The Outside Man,Richard North Patterson,http://images.amazon.com/images/P/0345300203.01.LZZZZZZZ.jpg,1995,1181
0440154731,Jailbird,Kurt Vonnegut,http://images.amazon.com/images/P/0440154731.01.LZZZZZZZ.jpg,1992,1190
1561703249,"The Western Guide to Feng Shui: Creating Balance, Harmony, and Prosperity in Your Environment (Feng Shui)",Terah Kathryn Collins,http://images.amazon.com/images/P/1561703249.01.LZZZZZZZ.jpg,1996,711
0812513711,"The Dragon Reborn (The Wheel of Time, Book 3)",Robert Jordan,http://images.amazon.com/images/P/0812513711.01.LZZZZZZZ.jpg,1992,664
0671004107,Contact,Carl Sagan,http://images.amazon.com/images/P/0671004107.01.LZZZZZZZ.jpg,1997,323
9681905202,La casa pierde,Juan Villoro,http://images.amazon.com/images/P/9681905202.01.LZZZZZZZ.jpg,1999,41
8401327156,Resistencia humana,Julio Fuentes,http://images.amazon.com/images/P/8401327156.01.LZZZZZZZ.jpg,1998,1114
8420634778,Leon Africano,Amin Maalouf,http://images.amazon.com/images/P/8420634778.01.LZZZZZZZ.jpg,2000,662
0425173615,Murder on St. Mark's Place (Gaslight Mysteries),Victoria Thompson,http://images.amazon.com/images/P/0425173615.01.LZZZZZZZ.jpg,2000,483
0671683993,The Temple of My Familiar,Alice Walker,http://images.amazon.com/images/P/0671683993.01.LZZZZZZZ.jpg,1990,323
0425168700,Fortune's Daughter,Alice Hoffman,http://images.amazon.com/images/P/0425168700.01.LZZZZZZZ.jpg,1999,483
0020519001,A Farewell to Arms (A Scribner Classic),Ernest Hemingway,http://images.amazon.com/images/P/0020519001.01.LZZZZZZZ.jpg,1987,1188
0060973277,The Mambo Kings Play Songs of Love,Oscar Hijuelos,http://images.amazon.com/images/P/0060973277.01.LZZZZZZZ.jpg,1990,1021
3453161394,Der gefallene Engel.,Paul Doherty,http://images.amazon.com/images/P/3453161394.01.LZZZZZZZ.jpg,2000,169
3579007335,Muslimische Frauen in Deutschland erz�?¤hlen �?¼ber ihren Glauben.,Frauke Biehl,http://images.amazon.com/images/P/3579007335.01.LZZZZZZZ.jpg,1999,579
