USER_ID,ISBN,RATING
152,0345387651,7
152,0515126098,0
152,0842329129,2
152,1888608501,5
207,0399147284,5
207,0679459626,0
587,0842329129,5
587,0966723724,4
587,0971971501,8
587,0972208607,5
587,1566891051,0
587,1586602241,5
587,1881273628,5
587,1883013852,5
587,1883013860,5
587,1884800394,5
587,1931402213,5
588,0553580531,9
380,0679402292,0
589,0140077022,6
589,0375700692,0
589,0451524489,8
589,0553211404,7
589,0553213504,0
589,0679433023,0
589,0679444815,5
589,0679463321,2
590,0440235642,8
590,1841763101,8
590,184176311X,9
590,1855329816,7
1105,0345337662,0
1105,0345389964,0
1105,0385484518,0
1105,1559029838,0
1026,0449003795,7
591,1592869629,0
593,0425121259,7
593,0812507428,7
593,1551661594,0
594,0060175400,0
594,0440221471,0
595,0553582747,0
595,0743467523,8
595,1575668475,6
595,1586481614,3
417,0312950489,0
465,0312305060,0
465,0345300807,0
465,0345380371,0
465,0345391055,0
465,0345402871,0
465,0345404114,8
465,0373834284,5
465,042516019X,0
465,0425182908,0
465,0440224853,5
465,0446353205,0
465,0446357405,0
465,0446517984,0
465,0451191013,0
465,0515127833,0
465,0671004107,0
465,0821770594,5
465,1552780724,0
596,0345353145,0
596,0553283502,0
596,0553570870,0
527,0316284955,5
907,0345413873,0
907,0446607193,0
597,0007110928,6
598,0142000205,5
598,0375760393,7
1092,0345404793,10
1092,0452264464,0
599,0399523308,0
599,0452279089,10
599,0894805770,0
599,089480829X,0
599,0915473569,0
599,1558321160,0
599,1580081231,0
1184,0375719180,0
600,0060981180,9
600,0140065504,8
600,0156658992,9
600,0312868332,9
600,0345347536,8
600,0345404475,9
600,0345427637,6
600,0375704558,9
600,0380002930,10
600,0385474547,9
600,0385491050,8
600,0440211727,6
600,0440214041,5
600,0440226430,6
600,0449211827,9
600,0449213765,8
600,0553211803,8
600,0553273914,9
600,0553380095,8
600,0671742515,9
600,0679735909,10
600,067976397X,10
600,0679776818,9
600,0767902890,10
600,0802130208,10
600,0953327523,8
600,190288132X,8
600,0440226430,8
600,0446610038,8
781,1573220531,7
818,0684833395,0
894,0312150601,8
894,0330267388,0
894,0349103232,0
894,0517149257,0
894,0552143774,0
894,0552998486,0
894,0671015842,7
894,1896764096,10
601,0399141146,0
601,0671042572,9
602,0060938455,0
602,0140042520,8
602,0142001805,9
602,0345339703,0
602,0375703861,8
602,0393308839,0
602,0767902335,0
602,0930452933,0
602,1573229326,4
602,3442448794,0
602,3596292646,0
603,014038572X,5
603,0553274295,7
477,0916773191,8
898,0312954166,10
898,037542217X,9
898,0375707093,0
898,0380718340,10
898,0385318073,10
898,0425194493,0
898,0440224764,10
898,0449221512,10
898,0451209907,0
898,0804107386,0
898,1400031354,10
898,1400031362,0
604,0060008776,0
604,0449221180,0
604,0449221504,0
604,0449223612,0
604,0671519751,0
604,0743437640,0
604,0971880107,0
1074,0312995423,10
605,0393314804,7
605,1853260150,0
605,1853262390,8
710,0671014021,0
710,0843952008,7
193,0618002219,10
1128,051513287X,7
609,0440998050,10
610,0140014845,0
612,0553570870,0
612,0743464672,10
53,155874424X,10
613,2070414574,6
614,1853262803,8
562,0060915544,8
200,014032870X,9
616,1565122968,0
617,0151005346,7
617,0156006391,9
617,0156007754,9
617,0345340426,5
617,0345361792,8
617,0345389964,10
617,0345424719,10
617,0345449347,7
617,0375701907,8
617,0375724370,10
617,0553377868,10
617,0679745203,9
617,0679751521,10
617,0679777431,9
617,0679777547,10
617,0804115613,9
514,034543479X,3
69,006000438X,6
69,0060934417,7
69,0060935464,7
69,0060958022,6
69,0060975547,5
69,0060987103,7
69,0060987561,0
69,0140244824,0
69,0140293248,5
69,0142001430,7
69,0156006391,5
69,0312099436,5
69,0312130279,7
69,0312144075,5
69,0312150601,5
69,0312195516,7
69,0312199406,5
69,0312243022,8
69,0312282990,6
69,0312291639,5
69,0345418018,6
69,0375705198,6
69,0375705856,5
69,0375706062,7
69,0375706410,8
69,0375707425,7
9,0741412780,1
9,0743227441,7
9,0743237188,0
9,0743407083,0
9,0743418174,0
9,0743418190,0
9,0758201931,7
9,0786864230,0
9,0786866586,0
9,0786881852,0
9,0786884142,0
9,0786886463,0
9,0800757734,0
9,0802130208,0
9,080410526X,5
9,0804106304,9
9,080410753X,8
9,080411109X,0
9,0804111359,2
9,0804115761,0
9,080411868X,0
9,080411918X,0
9,0805063897,0
9,0811802981,9
9,0821762532,0
9,0836218310,10
9,0890877033,7
9,0891073906,0
9,0894808249,6
9,0943233437,0
9,140003065X,0
9,1400031346,9
9,1400031354,9
9,1400031362,0
9,1400034779,9
9,1556613105,0
9,1556618662,0
9,1558744606,0
9,1558744630,0
9,1562470043,0
9,156476706X,0
9,1565122968,0
9,1568360428,0
9,156947012X,0
9,1573225789,0
9,1573226041,0
9,1573226521,0
9,1573227889,0
9,1573228737,0
9,1573229326,0
9,1573229385,0
9,1573229725,8
9,1586420429,0
9,1841950149,0
9,1877856916,0
9,187895105X,0
9,1885171080,6
673,0345441265,7
673,0380730847,0
673,0425181464,5
673,0425182878,7
673,0440221595,0
673,0440224705,7
673,044023722X,0
673,0446527785,7
673,0449003795,5
673,0451205421,0
673,0452282829,0
673,051513287X,0
673,0671014196,0
673,067976402X,9
673,068484267X,10
673,0743237188,9
673,0743411250,0
673,074343627X,10
673,1573225487,5
673,1573227528,5
674,0140115773,4
674,0380731851,0
674,0671038443,0
675,1857988884,0
676,0380569035,0
676,0380767635,0
676,0440222656,8
244,0441000150,9
677,0316168815,0
677,0451410025,10
677,0553294385,0
677,0670894605,0
677,0804113831,0
677,1557735417,0
677,1557736022,5
678,0060652934,9
678,0345369947,10
678,0345404319,10
678,0375411992,10
678,0440136482,10
678,0679412956,10
678,0679433015,9
678,0679732411,8
678,0767901576,0
678,0842329129,9
678,0842329218,9
678,0867163968,0
678,0913866156,0
678,0947782753,9
678,1887161120,0
632,0451184718,0
632,0451206460,0
632,0515126489,0
632,0553096834,0
632,0553102133,0
632,0553275100,5
632,0553284789,6
632,0553285343,9
632,0553298836,0
632,0553569031,0
632,0553571885,0
632,0553574663,0
632,0553574671,0
632,055357924X,0
632,0553579606,0
632,0671004549,0
632,0671011375,6
632,0671758896,0
632,0671793489,0
632,0671864173,0
632,0671867083,0
632,0671867113,0
632,0679417796,0
632,0679450408,4
632,0679459596,0
632,067945960X,0
632,0679751319,0
632,0684193957,1
632,0684803968,0
632,0684852225,7
632,0767905938,0
632,0804106304,0
632,0805036377,5
632,0871132389,0
632,0892966505,0
632,0892967048,5
632,1563524317,8
632,3499233312,0
633,0380977788,0
633,0671743058,0
633,0786886463,4
633,0860680649,0
633,1841120685,10
633,1895565545,0
633,2253098183,10
634,0064407667,6
634,0142001740,0
634,0380716542,0
634,0380721643,7
634,0425083837,0
634,0425183750,6
634,0445408502,0
634,0452282268,7
634,0553279378,0
634,0553292722,0
634,1551666987,0
635,0060175400,6
635,0679429220,0
636,0743400526,9
638,0330267388,10
638,0345354621,0
638,0345378482,9
638,0451183665,10
638,0671041789,0
638,0671442686,9
638,0671461494,0
638,0671742493,9
638,0743418174,0
638,0812516214,8
638,1558744150,0
638,156305700X,9
639,0140140352,5
639,0446391301,0
639,0446605239,7
639,1853260045,9
639,1853262714,8
200,0440241073,8
639,0060928336,8
639,3442720117,0
639,3442722403,0
48,1573229083,0
640,0553260111,0
640,8420646032,0
640,8423333213,0
640,8495501090,9
640,8495501198,8
641,0931580587,10
641,0965603695,10
642,0671727796,0
642,0802130119,5
642,1841721522,7
642,1853262390,10
642,8408042467,5
642,8433925180,8
642,8472236994,3
642,8478444211,0
642,8483101610,6
642,8484504336,5
642,8495002175,0
642,970651452X,0
104,0440224705,8
643,0156027321,0
643,0312291639,0
643,0312983867,10
643,0312990456,0
643,0345459202,0
643,0767907817,0
1014,0553205803,10
56,0060987561,0
84,067976402X,10
84,0684800713,0
646,0156027321,0
646,1566840287,7
647,0385720920,0
647,0451203895,6
647,0609610597,4
647,0762403004,7
983,0316781142,4
983,0380716542,0
983,0446524131,0
983,0446612626,5
983,0515127833,0
983,0743439740,0
983,1400031346,0
983,1565076613,5
648,2035877393,7
648,2070374874,8
648,2290301531,6
79,0515111279,0
79,0743230051,7
652,0373484518,0
652,0373708726,0
652,0373710291,0
652,0373710348,0
652,0373825013,0
652,0373834748,0
652,0373834756,5
652,0425116840,0
652,0425147584,0
652,0439064864,10
652,0439136350,10
652,0439139597,10
652,043935806X,10
652,0446602612,0
652,0451177037,0
652,0451406079,0
652,0553579754,0
652,0590353403,10
652,0684853523,8
652,0940863332,6
652,0971880107,4
652,1565924975,5
653,0345404319,0
653,0380752891,0
653,0671014021,0
653,0671525433,4
653,0671682830,0
653,0812510488,0
653,0886773520,0
653,0886774012,0
653,0886774268,0
653,1853260274,7
655,8420636282,9
657,2020326450,7
657,2253041939,7
658,0140140352,10
658,0670887315,9
658,0671510053,0
658,1894770099,0
813,0452282829,5
228,0373834756,10
228,0938665650,9
228,1568652895,0
660,0425104052,7
660,0515118249,7
662,0316812471,6
662,0345361792,0
662,0449912108,0
662,0553279556,9
662,067940712X,0
662,1550130684,3
662,1896300421,0
165,188259312X,7
662,0312966091,0
262,0452283086,5
262,0553580531,9
262,0670894699,7
218,2910188132,0
663,0060976845,7
663,038001503X,7
663,0449212602,0
663,0449907481,8
663,0684872153,6
664,0440130913,8
664,0440214009,0
664,0440216842,7
664,0440225116,0
664,0446605581,8
664,0451183665,0
664,0671627759,6
665,0971880107,0
665,8433966324,0
665,8479019395,6
665,8483100959,7
665,849515708X,10
666,0330346261,8
666,3257211945,6
666,3257231008,7
666,342312203X,8
666,3442448387,8
666,3499156717,8
667,0515090506,0
667,0671742515,6
507,031286504X,9
507,038533348X,9
507,0425099334,4
507,0425181103,7
507,0449220605,8
507,0451168615,0
507,0451210840,0
507,0553106651,9
507,0553379267,9
507,0671027492,6
507,0671032658,8
507,0743457358,7
507,0812550706,9
507,1853260002,0
507,1853260010,0
507,1853260150,8
507,1853260444,8
507,1853260614,8
507,1853260770,9
668,0385504209,10
668,8501012076,0
669,0060973277,0
669,0142001805,0
669,0312859589,5
669,0316284955,8
669,0385722206,6
669,0399146296,0
669,0425161285,7
669,0446516538,4
669,0446672211,8
669,0670865796,8
669,0671729462,7
669,0684853507,7
669,0786711035,0
669,1551667479,0
669,1570671222,10
669,1577330080,0
670,0060083948,0
670,006039384X,0
670,0060934425,0
670,0060987103,10
670,0061009059,8
670,0061009504,10
670,0061020710,6
670,0061031550,9
670,0061099643,6
670,0140065504,8
670,0140119906,0
670,014025448X,8
670,0140254544,0
670,0140257934,7
670,0140265686,7
670,0140270590,7
670,014028009X,0
670,0140280553,6
670,0142000205,0
670,0142000361,6
670,0142001430,0
670,0142001740,9
670,0142004278,6
670,0151008116,0
670,0312099436,10
670,0312195516,0
670,0312199406,0
670,0312278586,0
670,0312288115,0
670,0312306326,6
670,0312420145,0
670,0312966091,0
670,0312966970,0
670,0312971346,0
670,0312974485,0
670,0312976275,0
670,0312979096,7
670,0312980140,8
670,0316168688,0
670,0316602051,0
670,0316666343,0
670,0316777730,0
670,0316779423,0
670,0345297709,6
670,0345342968,8
670,0345436911,8
670,0345438329,0
670,0345438825,0
670,0345445848,7
670,0345447840,0
670,0345450302,7
670,034545104X,0
670,0345452534,0
670,0374100128,5
670,0375412824,0
670,0375422412,7
670,0375504907,0
670,0375505296,7
670,0375704027,9
670,037570485X,0
670,0375705198,0
670,0375724370,0
670,0375725784,0
670,0375758232,0
670,038072975X,8
670,0380792745,9
670,0380813815,10
670,0380977788,0
670,0385323905,0
670,0385336403,0
670,0385483503,0
670,0385488181,7
670,038548951X,10
670,0385504209,0
670,0385721420,7
670,0385722206,6
670,0385730586,0
670,0393046974,0
670,039305747X,7
670,0393314804,0
670,0393319296,0
670,0394895894,0
670,0395926882,0
670,0399149155,0
670,0399149422,5
670,0399150854,7
670,0425192725,8
670,0439404371,0
670,0440212561,8
670,044021873X,0
670,0440474655,0
670,0446604658,8
670,0446605484,10
670,0446610038,9
670,0446611212,0
670,0446612790,0
670,0449911594,8
670,0451191145,0
670,0451205561,6
670,0451207475,0
670,0451821971,0
670,0553272586,0
670,0553274503,8
670,0553571656,0
670,0553573985,0
670,0553579525,0
670,0553580078,6
670,0553801945,8
670,0609608339,8
670,0609804138,0
670,060980619X,7
670,0670030643,7
670,0670031208,8
670,0670032891,0
670,0670894494,0
670,0671001795,0
670,0671041789,0
670,0671876015,0
670,0671880314,0
670,067976397X,7
670,0679764895,0
670,0688177751,0
670,0688177859,0
670,0743227441,0
670,0743235150,8
670,0743243307,0
670,0743243315,5
670,0743444329,0
670,0767905385,7
670,0767915054,0
670,0805042156,0
670,0805062971,8
670,0812553861,0
670,0812970802,9
670,0836221362,0
670,0872860175,10
670,0879804211,6
670,0887308589,0
670,0894805770,0
670,089480829X,0
670,0971880107,0
670,0972660208,0
670,1400031346,6
670,1400031354,7
670,1400031362,8
670,1401300065,7
670,1550223968,0
670,155870275X,0
670,1563898586,8
670,1573222127,8
670,1573225789,9
670,1853260401,0
670,1853261874,0
670,1931201080,0
670,193156146X,0
670,0884046818,5
671,0060085444,6
671,0060199652,8
671,0060915544,9
671,0060922532,0
671,0060928336,0
671,0060976845,0
671,0060987103,8
671,0060987529,8
671,0061097101,10
671,0062517856,0
671,0064407667,0
671,0140244824,0
671,0140276904,0
671,0140286276,8
671,0140298479,0
671,014100018X,0
671,0141000198,0
671,0142004278,0
671,0312171838,5
671,0312278586,7
671,0312924801,0
671,0316096199,0
671,0316666343,0
671,0316690619,0
671,0316693324,5
671,0316776963,0
671,0316779237,0
671,0316780375,0
671,0316781010,0
671,034541389X,0
671,034542705X,0
671,0345433173,0
671,0345438825,0
671,0345450698,9
671,0345465083,0
671,0375412530,6
671,0375500766,0
671,0375508716,8
671,0375705856,0
671,0375725784,0
671,0380002930,0
671,0380716542,0
671,038079487X,0
671,0380805421,0
671,0385318073,0
671,0385335482,0
671,0385335830,7
671,0385335881,0
671,0385336179,0
671,0385336772,0
671,0385413041,8
671,0385484518,10
671,0385498802,0
671,0385508042,0
671,0385729340,0
671,0385730586,0
671,039915079X,0
671,0425163385,0
671,0425179885,0
671,0439064872,0
671,0439136369,0
671,0439139600,9
671,043935806X,10
671,0440122090,0
671,0440147956,0
671,0440207770,0
671,0440211263,0
671,0440211727,10
671,0440213525,9
671,0440214041,0
671,044022103X,0
671,0440221595,0
671,0440226430,9
671,044023672X,0
671,0446360589,0
671,0446394521,0
671,0446513067,9
671,0446516538,0
671,0446518581,0
671,0446600474,7
671,0446603929,0
671,0446608009,0
671,0446608955,0
671,0446609323,0
671,0446613266,9
671,0446672211,0
671,0446675059,8
671,0449217191,0
671,0451202503,0
671,0451203771,0
671,0517122707,0
671,0525945210,0
671,0525946829,0
671,0552998001,8
671,0553210114,0
671,0553211404,0
671,0553242172,0
671,0553569031,0
671,059035342X,8
671,0609804138,0
671,0618045996,9
671,0671021001,2
671,0671682830,0
671,0671693816,7
671,0671695304,0
671,0671727583,8
671,0679448594,0
671,0679463135,0
671,0679751602,9
671,0684801469,0
671,0684872153,1
671,0688180639,5
671,0743225406,0
671,0743418174,9
671,0767900383,3
671,0786866586,0
671,0786867647,0
671,0786868716,10
671,0786881852,8
671,0804114609,10
671,080411918X,0
671,0812967240,7
671,0871136791,0
671,0969799152,0
671,1400031346,8
671,1402511787,8
671,1558008764,9
671,1558745017,5
671,1558746226,5
671,1559273909,8
671,1565115430,8
671,1574533525,5
672,0312980388,10
672,4770016964,0
672,9724115380,8
832,0312950489,8
832,0312983271,8
832,031298328X,6
832,0380804697,7
832,0446364622,0
832,0449223043,8
832,0451181379,8
832,0451205626,7
832,0451208765,5
832,0553284118,8
832,1400034779,9
53,0140060898,9
53,0679746048,9
672,0679771476,8
9,0028604199,0
9,006000438X,9
9,0060083298,0
9,0060085444,0
9,0060173289,0
9,0060502258,8
9,0060913509,0
9,0060915544,0
9,0060916508,0
9,0060923245,0
9,0060926198,0
9,0060926317,2
9,0060928336,8
9,0060929790,8
9,0060932147,0
9,0060934417,9
9,0060936363,0
9,0060938455,0
9,0060958022,0
9,0060976845,0
9,0060987103,9
9,0060987561,0
9,0061009059,0
9,0070212570,0
9,0099245027,0
9,0140115773,0
9,0140143505,0
9,0140179836,0
9,014018869X,8
9,0140244824,0
9,0140254544,0
9,0140266771,0
9,014028009X,4
9,0140286276,7
9,0140293248,8
9,014029628X,7
9,0140296409,0
9,0140298479,6
9,0140439072,7
9,0141000198,4
9,0142001430,0
9,0142001740,8
9,015100692X,0
9,0156005778,0
9,0156006391,9
9,0156007479,0
9,0156007754,8
9,015602943X,10
9,0195130928,0
9,0312144075,9
9,0312150601,8
9,0312169655,8
9,0312195516,8
9,0312243022,7
9,0312261594,2
9,0312265859,0
9,0312265867,9
9,0312278586,0
9,0312281250,0
9,0312282990,9
9,0312288115,0
9,0312421273,0
9,0312966091,0
9,0312966970,9
9,0312971346,0
9,0312971362,6
9,0312976275,0
9,0312980140,9
9,0312980159,0
9,0312983271,0
9,031298328X,0
9,0312983867,0
9,0312986343,5
9,0312989393,6
9,0312990456,9
9,0316569321,0
9,0316601950,0
9,0316666343,0
9,0316776963,8
9,0316779423,5
9,0316781010,0
9,0316781266,0
9,0316782505,0
9,0316789844,0
9,0345298349,0
9,0345366239,9
9,0345370805,0
9,0345391802,8
9,0345392825,0
9,0345402308,0
9,0345404114,0
9,0345413350,5
9,0345416260,8
9,0345419073,0
9,0345423135,7
9,0345430514,0
9,0345433491,8
9,0345435168,0
9,034543630X,8
9,0373079613,0
9,0373242328,0
9,0373250126,5
9,0374121230,6
9,0374129983,0
9,0375412824,0
9,037541309X,9
9,0375421815,8
9,037542217X,9
9,0375422412,7
9,0375502238,7
9,0375508716,0
9,0375700757,0
9,0375702709,0
9,0375703861,0
9,037570485X,9
9,0375705856,8
9,0375706410,9
9,0375706771,7
9,0375707972,0
9,037570924X,0
9,0375713549,6
9,0375725784,7
9,0375726349,0
9,0375727345,0
9,0375760911,7
9,0380002930,4
9,0380716542,0
9,0380728133,0
9,0380730138,0
9,038076654X,0
9,0380776324,0
9,0380789035,0
9,0380792486,0
9,0380797631,0
9,0380808072,0
9,0380815923,0
9,0380816555,0
9,0380977788,9
9,0385265700,0
9,0385307888,0
9,0385324057,0
9,038533334X,4
9,038533494X,0
9,0385335482,5
9,038542017X,0
9,0385474547,8
9,0385484518,6
9,0385490445,0
9,0385494661,0
9,0385495641,0
9,038549744X,9
9,0385497520,0
9,0385498802,0
9,0385504209,0
9,0385720106,7
9,038572179X,0
9,0385722206,9
9,039304016X,0
9,0399146431,0
9,0399151648,7
9,042511774X,0
9,042513699X,5
9,0425167720,8
9,0425169863,0
9,0425174344,6
9,0425178102,0
9,0425179885,0
9,043935806X,0
9,0440171970,0
9,0440204321,0
9,0440208513,0
9,0440212561,0
9,0440213525,0
9,0440214041,0
9,044022103X,0
9,0440221099,7
9,0440222656,0
9,0440226430,0
9,0440235162,0
9,0440236673,0
9,0441627404,0
9,0446359750,0
9,0446394521,0
9,0446401617,0
9,0446516538,0
9,044651862X,0
9,0446527785,1
9,0446603422,5
9,0446604658,0
9,0446604666,7
9,0446606812,2
9,044661193X,0
9,0446612545,0
9,0446670251,0
9,0446672211,8
9,0446675059,0
9,0446677450,0
9,0446679364,0
9,0449002985,7
9,0449003981,0
9,0449005410,9
9,0449005615,0
9,0449213447,9
9,0449214176,0
9,0449216411,0
9,0449219550,0
9,0449221180,0
9,0449221393,5
9,0449223612,0
9,0449907481,0
9,0449908798,0
9,0449910830,0
9,0449911004,8
9,0451163966,8
9,0451185560,6
9,0451197410,0
9,0451206673,0
9,0451408462,0
9,0452264790,0
9,0452269571,0
9,0452277337,0
9,0452282152,6
9,0452282829,0
9,0452283205,0
9,0515116173,0
9,0515127833,0
9,0515130389,0
9,052594527X,0
9,0553268880,0
9,0553275976,0
9,0553279912,7
9,0553284347,0
9,0553289691,6
9,0553347233,0
9,0553348973,0
9,0553377868,0
9,0553568914,0
9,0553569058,0
9,0553574663,6
9,0553580930,0
9,0553582135,0
9,0609804138,8
9,0618173870,0
9,0670030643,0
9,0670869902,7
9,0670878073,0
9,0670879835,0
9,0670880728,0
9,0671001795,9
9,0671003755,0
9,0671027123,0
9,0671501283,0
9,0671502522,0
9,0671510053,0
9,0671686151,9
9,0671720996,0
9,0671729411,0
9,0671743058,7
9,0671864173,0
9,0679429220,6
9,0679434046,0
9,0679437452,7
9,0679450548,0
9,0679457313,0
9,0679457526,7
9,0679463135,9
9,0679722319,0
9,0679723285,0
9,067972754X,0
9,0679731148,7
9,0679734775,0
9,0679735909,0
9,0679736042,7
9,0679745203,8
9,0679746048,9
9,0679751602,9
9,0679756973,0
9,067976402X,7
9,0679772677,0
9,0679785892,0
9,0684195488,0
9,068480087X,0
9,0684801051,0
9,0684810387,0
9,068482440X,0
9,0684832178,0
9,0684836491,0
9,068484267X,9
9,068484477X,0
9,0684855380,0
9,0684867621,0
9,0684874350,0
737,0877191174,0
738,8420616168,9
738,8432213616,0
738,8466303626,7
738,8472238350,8
739,0060094850,10
739,0061009504,8
739,0312195516,9
739,0671318314,7
739,0679730346,8
739,1400034779,7
739,1558612815,9
739,1931520038,8
853,0451174291,0
740,0140293450,10
740,3129044019,2
740,3404146298,10
740,3518366467,6
740,3596200261,10
741,0060191929,0
741,0060517794,0
741,0060915544,0
741,0060976845,0
741,0066212693,0
741,0142000205,9
741,0151008116,0
741,0156005891,0
741,0156006529,0
741,015600710X,0
741,0310220033,0
741,0312140908,0
741,0312305060,0
741,031242227X,0
741,0316096199,0
741,0316168688,8
741,0316666009,0
741,0316666343,0
741,0316693235,5
741,0316710571,10
741,0316780375,0
741,0316780812,0
741,0316781266,0
741,0345378490,0
741,0345391802,0
741,0345435028,0
741,034543630X,0
741,034543739X,0
741,0345442938,0
741,0345453816,0
741,0373218958,9
741,0374121230,0
741,0374527229,0
741,037540256X,0
741,0375406182,0
741,0375410198,0
741,0375502238,4
741,0375506039,0
741,0375703055,0
741,0375707972,0
741,0375726349,0
741,0380711524,0
741,0380730138,0
741,038529929X,0
741,0385306024,0
741,0385306059,0
741,0385319207,0
741,0385333137,0
741,0385497520,0
741,0385509456,0
741,0385509529,9
741,0385511612,0
741,0385720920,0
741,0385721420,0
741,0385730586,0
741,0393319296,0
741,0399147101,8
741,0425107469,0
741,042511774X,0
741,0425121259,0
741,0425132951,0
741,042513525X,0
741,0425153975,0
741,0425181111,0
741,0440177049,0
741,0440200563,0
741,0440207622,0
741,0440211263,0
741,0440221315,0
741,0440223237,0
741,0440225698,0
741,0440226104,7
741,0440235162,0
741,0440235774,0
741,0446520802,10
741,0446527130,0
741,0446527793,10
741,0446531332,0
741,0446532452,8
741,0446605239,10
741,0446605484,8
741,0446608955,9
741,0446609404,0
741,0446610399,9
741,0446611212,0
741,0446611611,0
741,0446612545,0
741,0446672211,8
741,0449223043,0
741,0451170385,0
741,0451180232,0
741,0451206339,0
741,0451208668,0
741,0452282829,0
741,0452283868,0
741,0515119784,0
741,0515127833,0
741,0515136263,0
741,0517064626,0
741,0525941908,0
741,052594527X,0
741,0525947914,0
741,0553102133,0
741,0553106651,0
741,0553262645,0
741,0553274295,0
741,0553563521,0
741,0553582747,8
741,0553582755,0
741,0553582933,0
741,0553801376,0
741,0553802488,8
741,0609610597,0
741,0670894184,0
741,0670894605,0
741,0671003755,0
741,0671004530,0
741,0671004549,0
741,0671038184,8
741,0671510053,9
741,0671679473,0
741,0671729411,0
741,0671759329,0
756,1561568805,0
756,1561791334,0
756,1565122798,0
756,1568222033,9
756,1569870381,5
756,1569873291,5
756,1584851651,10
756,1851820442,10
756,1856975770,10
756,1860499627,0
756,1885221665,0
756,1889733008,0
756,192883244X,9
927,8631301663,8
757,1567186483,0
758,0060930535,7
758,0385333137,0
758,0425179672,0
759,0312966970,0
759,0312971362,6
759,0312983867,0
759,034538430X,0
759,0345440765,0
759,0373484410,0
759,0380789019,2
759,0380793059,8
759,0385323921,0
759,0440221471,0
759,0449213447,0
759,0449219364,0
759,0451193288,9
759,0451202856,8
759,0553285785,0
759,0553576801,0
759,0553578022,0
759,0671024094,10
759,0812555058,0
759,1551666952,0
759,155166836X,0
759,1551668440,0
759,1551668637,0
759,1853260010,8
466,0060977493,9
759,1842328506,8
760,0060976845,0
760,034544356X,0
760,0373834284,8
760,0380718332,9
760,0440215900,0
760,1567181562,0
760,1567187277,0
761,0440219078,10
761,0679751521,8
761,1853260584,0
762,0446359866,0
762,067150987X,0
762,067943612X,0
762,0743436210,0
765,0425180964,9
765,0553584383,9
765,0671027387,9
765,0743227441,0
156,0060977493,0
156,0140253602,7
156,0345381432,0
156,0345433491,8
156,0375719180,0
156,038079487X,9
156,0671024108,5
156,0743439740,0
156,0943233437,0
156,1558743316,0
766,0020198906,8
766,0028604199,8
766,0060085444,0
766,006016848X,0
766,0060199296,7
766,0060919833,8
766,0060928336,0
766,0060930535,0
766,0060934417,0
766,0060936363,0
766,0060964049,0
766,0060977493,0
766,0060987103,7
766,0060987529,0
766,0060989238,7
766,0061009059,0
766,006101351X,0
766,0061020710,0
766,0061031410,0
766,0061043508,8
766,0061056871,0
766,0064400557,0
766,0064407667,0
766,0064471047,9
766,0064472272,6
766,0064472795,0
766,0140017151,0
766,0140092323,0
766,0140119906,0
766,0140178406,10
766,0140185011,0
766,014018869X,6
766,0140253602,8
766,014025448X,0
766,0140254544,8
766,0140293248,0
766,014029628X,8
766,014034294X,0
766,0140386645,8
766,0140430725,10
766,014070714X,8
766,014100018X,0
766,0141301155,0
766,0142000361,0
766,0142001821,0
766,0142002267,0
766,0192823507,7
766,0312150601,0
766,0312171838,0
766,0312265867,6
766,0312274920,0
766,0312282990,0
766,0312291639,0
766,031231616X,0
766,0312924585,9
766,0312955057,0
766,0312966970,8
766,0312976275,7
766,0312980140,8
766,0316096199,8
766,0316666343,0
766,0316769487,0
766,0316782505,0
766,0345260791,0
766,0345297709,7
766,0345300807,0
766,0345305183,0
766,0345311396,0
766,0345313097,6
741,0671867164,0
741,067189109X,0
741,0679433740,0
741,0679439382,0
741,0679442790,0
741,0679449787,0
741,0679459596,0
741,0679746048,0
741,0679781358,0
741,0684853507,0
741,0684867621,0
741,0743206029,0
741,0743206045,0
741,0743211375,0
741,0743224574,0
741,0743255224,0
741,0743262174,0
741,0743407059,0
741,0743411250,0
741,0743411331,0
741,0743412753,0
741,0743418174,0
741,074343627X,1
741,0743439740,0
741,0786711035,5
741,0786866462,0
741,0802134475,6
741,0821772341,0
741,0843947888,0
741,0843949783,10
741,0843951907,0
741,0843952008,0
741,0843952016,0
741,0849911788,0
741,0971614504,10
741,0971766711,0
741,0971880107,0
741,0972085920,0
741,0972930949,0
741,1400042070,0
741,1400061598,0
741,1401300316,0
741,1551667339,0
741,1551668998,0
741,155874262X,7
741,1841952974,0
741,1881475735,0
741,1889186228,0
741,1889186287,0
741,1891480030,0
741,1892950103,0
741,1930603401,0
1139,043912042X,9
745,0446532231,0
745,8420613126,0
745,8423329860,0
745,8423915379,8
745,8432038598,10
745,8434410990,0
745,8437601002,9
745,8445071955,0
745,8449500516,9
745,8466304630,9
745,8484034097,9
745,8484501876,0
745,9505112033,0
745,9875500046,6
745,9875500526,0
745,9875500534,10
466,0553568701,8
81,1569471231,8
165,0345442938,0
165,1889199036,5
746,0425129616,0
746,1856352498,0
747,158660970X,6
747,1590521439,8
462,158567074X,5
749,8427016883,9
749,8440666845,7
749,8440697414,7
318,0060938455,0
318,0060987561,0
318,0061092088,0
318,0061095869,0
318,0140067779,8
318,0140077022,8
318,0316788228,3
318,0345301110,0
318,0349101779,0
318,0375421815,6
318,0441172717,8
318,0446344109,0
318,0446364762,0
318,0446391301,9
318,0451519841,9
